task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,2,17,1.9039,0.302992,0,1.020986,0.0,0.337648,0.0,0.338064,0.028603,0.347531,0.387374,0.0,1.0,0.002719,0.0,0,0.420898
0,2,18,1.960346,0.363996,0,1.019936,0.0,0.340282,0.0,0.33936,0.027668,0.34786,0.390429,0.0,1.0,0.002708,0.0,0,0.468262
0,2,19,1.876594,0.371091,0,1.01894,0.0,0.343363,0.0,0.340947,0.026529,0.348324,0.393469,0.0,1.0,0.002691,0.0,0,0.476074
0,2,20,1.88574,0.356933,0,1.017993,0.0,0.34472,0.0,0.341746,0.026692,0.348497,0.396494,0.0,1.0,0.002692,0.0,0,0.467773
0,2,21,1.772519,0.347833,0,1.017093,0.0,0.345032,0.0,0.34205,0.025553,0.348483,0.399504,0.0,1.0,0.002674,0.0,0,0.48291
0,2,22,1.916154,0.375016,0,1.016238,0.0,0.34803,0.0,0.343699,0.025032,0.349014,0.402499,0.0,1.0,0.002663,0.0,0,0.488281
0,2,23,1.88691,0.398373,0,1.015426,0.0,0.353064,0.0,0.346432,0.024908,0.350001,0.405479,0.0,1.0,0.002657,0.0,0,0.496094
0,2,24,1.923909,0.348297,0,1.014655,0.0,0.352588,0.0,0.346526,0.024614,0.349967,0.408445,0.0,1.0,0.002648,0.0,0,0.481445
0,2,25,1.699883,0.333124,0,1.013922,0.0,0.350641,0.0,0.345856,0.025453,0.34963,0.411395,0.0,1.0,0.002654,0.0,0,0.462891
0,2,26,1.863636,0.355459,0,1.013226,0.0,0.351123,0.0,0.346336,0.025636,0.349747,0.414331,0.0,1.0,0.002655,0.0,0,0.477051
0,2,27,2.000716,0.369942,0,1.012565,0.0,0.353005,0.0,0.347516,0.026759,0.350151,0.417252,0.0,1.0,0.002668,0.0,0,0.473633
0,2,28,1.841934,0.335908,0,1.011937,0.0,0.351295,0.0,0.346936,0.027071,0.349866,0.420158,0.0,1.0,0.002673,0.0,0,0.460938
0,2,29,1.76719,0.348478,0,1.011339,0.0,0.351013,0.0,0.347013,0.026442,0.349838,0.42305,0.0,1.0,0.002666,0.0,0,0.48291
