task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,2,19,1.859248,0.367015,0,1.0,0.0,0.342898,0.0,0.340564,0.0,0.347776,0.393469,0.0,1.0,0.0,0.0,0,0.17041
0,2,20,1.919125,0.3737,0,1.0,0.0,0.345978,0.0,0.342221,0.0,0.348295,0.396494,0.0,1.0,0.0,0.0,0,0.152344
0,2,21,1.75949,0.351999,0,1.0,0.0,0.34658,0.0,0.34271,0.0,0.348369,0.399504,0.0,1.0,0.0,0.0,0,0.169434
0,2,22,1.795777,0.365654,0,1.0,0.0,0.348487,0.0,0.343857,0.0,0.348715,0.402499,0.0,1.0,0.0,0.0,0,0.163086
0,2,23,1.807364,0.381298,0,1.0,0.0,0.351768,0.0,0.345729,0.0,0.349366,0.405479,0.0,1.0,0.0,0.0,0,0.164551
0,2,24,1.943626,0.349948,0,1.0,0.0,0.351586,0.0,0.34594,0.0,0.349378,0.408445,0.0,1.0,0.0,0.0,0,0.163574
0,2,25,1.75761,0.345097,0,1.0,0.0,0.350937,0.0,0.345898,0.0,0.349292,0.411395,0.0,1.0,0.0,0.0,0,0.150391
0,2,26,1.794976,0.36497,0,1.0,0.0,0.352341,0.0,0.346851,0.0,0.349606,0.414331,0.0,1.0,0.0,0.0,0,0.160645
0,2,27,1.886791,0.370871,0,1.0,0.0,0.354194,0.0,0.348053,0.0,0.350031,0.417252,0.0,1.0,0.0,0.0,0,0.165039
0,2,28,1.788982,0.356723,0,1.0,0.0,0.354447,0.0,0.348486,0.0,0.350165,0.420158,0.0,1.0,0.0,0.0,0,0.149414
0,2,29,1.752486,0.365468,0,1.0,0.0,0.355549,0.0,0.349335,0.0,0.350471,0.42305,0.0,1.0,0.0,0.0,0,0.156738
0,2,30,1.687419,0.383227,0,1.0,0.0,0.358317,0.0,0.35103,0.0,0.351126,0.425928,0.0,1.0,0.0,0.0,0,0.150879
0,2,31,1.693712,0.405779,0,1.0,0.0,0.363063,0.0,0.353767,0.0,0.352219,0.428791,0.0,1.0,0.0,0.0,0,0.165039
0,2,32,1.76578,0.387878,0,1.0,0.0,0.365544,0.0,0.355473,0.0,0.352932,0.43164,0.0,1.0,0.0,0.0,0,0.162109
0,2,33,1.831922,0.369568,0,1.0,0.0,0.365947,0.0,0.356178,0.0,0.353265,0.434475,0.0,1.0,0.0,0.0,0,0.158691
0,2,34,1.620032,0.38444,0,1.0,0.0,0.367796,0.0,0.357591,0.0,0.353889,0.437295,0.0,1.0,0.0,0.0,0,0.163574
0,2,35,1.876964,0.373195,0,1.0,0.0,0.368336,0.0,0.358371,0.0,0.354275,0.440102,0.0,1.0,0.0,0.0,0,0.171387
0,2,36,1.659053,0.371855,0,1.0,0.0,0.368688,0.0,0.359045,0.0,0.354626,0.442894,0.0,1.0,0.0,0.0,0,0.158691
0,2,37,1.732211,0.380302,0,1.0,0.0,0.369849,0.0,0.360108,0.0,0.35514,0.445673,0.0,1.0,0.0,0.0,0,0.163574
0,2,38,1.8279,0.388294,0,1.0,0.0,0.371694,0.0,0.361517,0.0,0.355803,0.448437,0.0,1.0,0.0,0.0,0,0.153809
0,2,39,1.563079,0.428287,0,1.0,0.0,0.377353,0.0,0.364856,0.0,0.357253,0.451188,0.0,0.999858,0.0,0.0,0,0.097168
0,3,0,1.738625,0.427386,0,1.0,0.0,0.382356,0.0,0.367982,0.0,0.358655,0.453926,0.0,1.0,0.0,0.0,0,0.154297
0,3,1,1.889829,0.443928,0,1.0,0.0,0.388513,0.0,0.371779,0.0,0.360361,0.456649,0.0,1.0,0.0,0.0,0,0.177246
0,3,2,2.107261,0.471151,0,1.0,0.0,0.396777,0.0,0.376748,0.0,0.362577,0.459359,0.0,1.0,0.0,0.0,0,0.156738
0,3,3,1.88756,0.432708,0,1.0,0.0,0.40037,0.0,0.379546,0.0,0.363979,0.462056,0.0,1.0,0.0,0.0,0,0.169922
0,3,4,1.587696,0.398663,0,1.0,0.0,0.400199,0.0,0.380502,0.0,0.364673,0.464739,0.0,1.0,0.0,0.0,0,0.176758
0,3,5,1.798311,0.385841,0,1.0,0.0,0.398764,0.0,0.380769,0.0,0.365096,0.467408,0.0,1.0,0.0,0.0,0,0.174805
0,3,6,1.786605,0.381607,0,1.0,0.0,0.397048,0.0,0.380811,0.0,0.365427,0.470064,0.0,1.0,0.0,0.0,0,0.168945
0,3,7,1.9524,0.386831,0,1.0,0.0,0.396026,0.0,0.381112,0.0,0.365855,0.472708,0.0,1.0,0.0,0.0,0,0.157227
0,3,8,1.856891,0.385131,0,1.0,0.0,0.394937,0.0,0.381313,0.0,0.36624,0.475337,0.0,1.0,0.0,0.0,0,0.152832
0,3,9,1.927262,0.368843,0,1.0,0.0,0.392327,0.0,0.380689,0.0,0.366292,0.477954,0.0,1.0,0.0,0.0,0,0.155273
0,3,10,1.80769,0.413208,0,1.0,0.0,0.394415,0.0,0.382315,0.0,0.367231,0.480558,0.0,1.0,0.0,0.0,0,0.13916
0,3,11,1.684844,0.405154,0,1.0,0.0,0.395489,0.0,0.383457,0.0,0.367989,0.483149,0.0,1.0,0.0,0.0,0,0.147949
0,3,12,1.781139,0.402473,0,1.0,0.0,0.396187,0.0,0.384408,0.0,0.368679,0.485726,0.0,1.0,0.0,0.0,0,0.14502
0,3,13,1.873149,0.386082,0,1.0,0.0,0.395177,0.0,0.384492,0.0,0.369027,0.488291,0.0,1.0,0.0,0.0,0,0.149902
0,3,14,1.879622,0.359779,0,1.0,0.0,0.391637,0.0,0.383256,0.0,0.368842,0.490844,0.0,1.0,0.0,0.0,0,0.124512
0,3,15,1.8082,0.356469,0,1.0,0.0,0.38812,0.0,0.381917,0.0,0.368594,0.493383,0.0,1.0,0.0,0.0,0,0.132812
0,3,16,1.698491,0.372224,0,1.0,0.0,0.386531,0.0,0.381432,0.0,0.368667,0.49591,0.0,1.0,0.0,0.0,0,0.129395
0,3,17,1.715597,0.369771,0,1.0,0.0,0.384855,0.0,0.380849,0.0,0.368689,0.498424,0.0,1.0,0.0,0.0,0,0.118164
0,3,18,1.833004,0.387039,0,1.0,0.0,0.385073,0.0,0.381158,0.0,0.369056,0.500926,0.0,1.0,0.0,0.0,0,0.135254
0,3,19,1.708411,0.351792,0,1.0,0.0,0.381745,0.0,0.37969,0.0,0.368711,0.503415,0.0,1.0,0.0,0.0,0,0.112793
0,3,20,1.853335,0.348598,0,1.0,0.0,0.37843,0.0,0.378135,0.0,0.368309,0.505891,0.0,1.0,0.0,0.0,0,0.121094
0,3,21,1.713418,0.362962,0,1.0,0.0,0.376883,0.0,0.377377,0.0,0.368202,0.508356,0.0,1.0,0.0,0.0,0,0.130859
0,3,22,1.800696,0.391055,0,1.0,0.0,0.3783,0.0,0.378061,0.0,0.368659,0.510808,0.0,1.0,0.0,0.0,0,0.13623
0,3,23,1.817166,0.339416,0,1.0,0.0,0.374412,0.0,0.376128,0.0,0.368074,0.513248,0.0,1.0,0.0,0.0,0,0.125977
0,3,24,1.771656,0.370982,0,1.0,0.0,0.374069,0.0,0.375871,0.0,0.368132,0.515675,0.0,1.0,0.0,0.0,0,0.132812
0,3,25,1.747449,0.381173,0,1.0,0.0,0.374779,0.0,0.376136,0.0,0.368393,0.518091,0.0,1.0,0.0,0.0,0,0.12793
0,3,26,1.900794,0.396562,0,1.0,0.0,0.376958,0.0,0.377157,0.0,0.368956,0.520495,0.0,1.0,0.0,0.0,0,0.130859
0,3,27,1.794243,0.375111,0,1.0,0.0,0.376773,0.0,0.377055,0.0,0.369079,0.522886,0.0,1.0,0.0,0.0,0,0.129883
0,3,28,1.749554,0.365195,0,1.0,0.0,0.375615,0.0,0.376462,0.0,0.369002,0.525266,0.0,1.0,0.0,0.0,0,0.14209
0,3,29,1.85114,0.348211,0,1.0,0.0,0.372875,0.0,0.375049,0.0,0.368586,0.527633,0.0,1.0,0.0,0.0,0,0.11377
0,3,30,1.613896,0.362735,0,1.0,0.0,0.371861,0.0,0.374434,0.0,0.368469,0.529989,0.0,1.0,0.0,0.0,0,0.111816
0,3,31,1.76359,0.370907,0,1.0,0.0,0.371765,0.0,0.374257,0.0,0.368518,0.532334,0.0,1.0,0.0,0.0,0,0.12793
0,3,32,1.652845,0.388097,0,1.0,0.0,0.373398,0.0,0.374949,0.0,0.368909,0.534666,0.0,1.0,0.0,0.0,0,0.134277
0,3,33,1.664208,0.362871,0,1.0,0.0,0.372346,0.0,0.374345,0.0,0.368788,0.536987,0.0,1.0,0.0,0.0,0,0.13916
0,3,34,1.781855,0.403693,0,1.0,0.0,0.37548,0.0,0.375813,0.0,0.369486,0.539296,0.0,1.0,0.0,0.0,0,0.14209
0,3,35,1.835948,0.404756,0,1.0,0.0,0.378408,0.0,0.37726,0.0,0.370192,0.541594,0.0,1.0,0.0,0.0,0,0.143066
0,3,36,1.611847,0.401215,0,1.0,0.0,0.380689,0.0,0.378458,0.0,0.370812,0.54388,0.0,1.0,0.0,0.0,0,0.128418
0,3,37,1.638084,0.405773,0,1.0,0.0,0.383197,0.0,0.379823,0.0,0.371512,0.546155,0.0,1.0,0.0,0.0,0,0.137695
0,3,38,1.686543,0.422515,0,1.0,0.0,0.387129,0.0,0.381958,0.0,0.372532,0.548419,0.0,1.0,0.0,0.0,0,0.146484
0,3,39,1.611945,0.316544,0,1.0,0.0,0.38007,0.0,0.378687,0.0,0.371412,0.550671,0.0,0.998418,0.0,0.0,0,0.068359
0,4,0,1.837729,0.449153,0,1.0,0.0,0.386978,0.0,0.382211,0.0,0.372967,0.552912,0.0,1.0,0.0,0.0,0,0.162109
0,4,1,1.821733,0.446179,0,1.0,0.0,0.392898,0.0,0.385409,0.0,0.374431,0.555142,0.0,1.0,0.0,0.0,0,0.154785
0,4,2,1.767536,0.443438,0,1.0,0.0,0.397952,0.0,0.38831,0.0,0.375811,0.557361,0.0,1.0,0.0,0.0,0,0.144043
0,4,3,1.61115,0.397126,0,1.0,0.0,0.39787,0.0,0.388751,0.0,0.376237,0.559568,0.0,1.0,0.0,0.0,0,0.15332
0,4,4,1.850278,0.404599,0,1.0,0.0,0.398543,0.0,0.389544,0.0,0.376805,0.561765,0.0,1.0,0.0,0.0,0,0.159668
0,4,5,1.673325,0.445105,0,1.0,0.0,0.403199,0.0,0.392322,0.0,0.378171,0.563951,0.0,1.0,0.0,0.0,0,0.151855
0,4,6,1.91153,0.413646,0,1.0,0.0,0.404244,0.0,0.393388,0.0,0.37888,0.566126,0.0,1.0,0.0,0.0,0,0.154297
